Symbol,05/20/2022,05/13/2022,05/06/2022,04/29/2022
BYWD7L,5.6498647,-1.0498643,-7.9265413,-5.546677
BKVD2N,-0.73100924,-2.311796,0.7069707,-0.4610479
BLPK4D,2.9565692,9.87525,-5.7781816,-5.065221
223279,-4.022437,-4.878044,2.1647692,-1.7745197
BMWYQP,11.862755,-2.877885,-6.6106024,-3.189063
479213,-4.6573696,-2.6855588,-5.0175548,-8.851994
679159,2.4040222,-9.257203,0.79631805,0.9702802
555404,-4.0521383,-0.9901762,-6.8789063,-3.3394098
B679Q3,6.284976,2.0159006,-4.6014547,-5.8644476
B0767Y,2.881503,-4.5981407,-10.880226,0.8240223
B5ZN1N,2.3838997,-0.75639486,-18.725294,-4.584086
279361,0.41940212,-1.1713862,-0.41278005,-2.0049214
661650,11.864149,-0.8579612,7.762468,-0.68995357
679382,4.1537046,-2.6953936,0.5820155,1.7559767
679390,-0.099515915,-0.1938343,-0.3772378,-1.2248874
213815,-0.5898416,-2.328682,2.1938443,-4.0893974
BFMBMT,-0.31056404,-1.224035,0.7487297,-6.544554
B80NXX,-4.3344736,-0.89547634,-4.46769,1.4212966
B0FS5D,-5.7462215,-4.3841124,5.2996516,-1.6539633
B1FH8J,3.1771421,1.6391277,-6.30396,0.904572
BFFY88,0.7979393,-1.3548791,2.658534,0.91427565
482477,0.41618347,0.32182932,-5.320305,-2.0180225
BFD209,3.0585408,-2.8089821,-6.664109,-7.7702165
674234,12.962031,-2.4259627,-7.042056,-0.36476254
B7LV1N,3.5401702,-3.6343336,-2.0146608,-2.14265
B8XBQ9,-0.27920008,3.2231688,-4.0269494,8.468938
B4Q4CJ,-1.5108645,11.03282,-7.7231827,-0.16666651
680060,2.4965763,-2.790594,0.10243654,-3.0916274
280183,5.114281,-7.90543,-2.5690496,-1.1878967
BP6MXD,4.364991,-0.8965254,4.1146636,-2.9088736
BJVBTY,-11.518753,7.4177504,0.30795336,-0.83073974
B0MP1B,3.5554647,4.4075966,-10.50995,1.3863087
280421,-5.4073753,-0.018298626,-0.57462454,12.265229
680436,5.1625013,5.1785707,2.4607182,1.4878988
680482,-0.1650989,-6.3253403,3.1411648,-9.536719
B16YNS,#N/A,#N/A,#N/A,#N/A
BMF705,0.018465519,-0.002551079,-0.046497583,2.4285793
680440,-2.2346914,2.3937702,2.0858526,-8.133549
645258,0.30936003,-5.383807,-4.334092,-3.3980548
680458,0.6130934,-0.7482171,2.0877838,-0.759995
639750,-0.17077327,-0.77432394,-1.0819197,-1.3375819
680468,0.26334524,-6.1050835,1.3106465,2.5087118
680526,-2.110839,-3.6938846,-9.945763,-2.2331476
680532,-5.5585146,-4.5151415,2.0207882,-4.7769966
680157,-6.8937182,1.8229008,-6.235462,-5.3907213
610035,-2.5034726,-6.54121,-8.601225,0.8568287
680260,3.0626416,-11.068058,-1.9879878,8.488571
660991,2.3608208,-3.9619148,-0.8012116,1.3072133
BL0L91,1.0426879,-4.10369,-15.009004,-2.8132915
572797,0.6979108,-0.547421,-2.3568869,-2.47823
BMTVQK,4.567635,-5.872411,-6.5680504,-3.7168622
B01CP2,27.930725,-6.359291,-8.715952,-1.0317743
BD594Y,2.0585775,4.687202,-0.15212893,-5.844462
B15T56,2.925694,3.0808926,-2.9308975,-2.820015
B00JQL,-5.1242533,-14.331943,-3.0505657,-6.427985
BF2DSG,-0.060373545,-5.5709896,-10.062528,-3.8112998
BH4DMW,16.577398,-2.0261526,-8.012491,-2.5395393
B29TTR,-1.5078545,-0.21019578,-0.8033097,-1.0703087
BF6RHY,1.3793349,-0.051027536,-3.2293618,1.4987826
281245,-6.7991138,-3.8214445,2.8982997,-6.25993
BKP8Q1,5.5796504,8.563924,-8.388734,-19.15766
681173,7.0518374,-4.6444836,-2.568251,-1.1524081
630386,3.0735254,-0.24795532,-1.126945,-1.8952608
604321,3.7759423,-1.7511606,-2.1566927,1.1333823
B02PY1,-1.2183964,-0.4015684,-1.2903273,3.3095837
B00XSF,8.715725,3.9867043,-9.439718,3.4807205
681042,5.01014,1.4983535,2.0598054,-2.2571623
652587,3.7948847,-4.9298167,-3.4179986,-2.6124
B3ZVDV,5.3174496,2.486086,-2.6884377,6.6871285
B296ZH,16.101242,-1.0478139,-10.354215,2.7732491
BGLDK1,0.32572746,1.1532068,1.5326977,-4.000002
B61X7R,1.3222456,-0.18841624,1.4622331,6.274891
BLF9YV,1.2656212,-3.898269,-4.3260098,4.345739
BMG75K,4.985583,-1.2944877,-10.419732,4.8529983
BF2RZ4,-1.1264801,0.29295683,-2.864033,-0.5576432
645026,1.2656212,3.71809,-5.7020006,0.44816732
BMDXML,5.160451,-4.16792,-5.97828,-1.7244935
B39Z8L,2.7122736,-6.067485,-4.814172,-0.22065043
B232R0,3.4723878,1.0660887,-2.5195062,-7.221121
BMG3GS,5.713105,-9.082383,-9.368056,-6.1460376
622487,-3.382641,4.595363,0.06899834,-8.705229
481334,0.758934,-0.58701634,-5.031216,-0.6456971
714209,-1.8816411,-1.2162685,-10.843664,-6.539363
601808,10.086668,-6.4338565,-0.990361,-1.9845486
B1Q3J3,1.1239529,3.027749,-1.298511,-0.57305694
296105,-0.46386123,-2.1095395,-6.699032,-1.563853
B068DB,7.600045,-5.8849573,-1.2578845,-1.8073499
681884,8.197557,-0.22232533,0.2866745,-2.7080536
676396,9.60052,-2.5204837,0.24468899,-6.2153697
92232,#N/A,#N/A,#N/A,#N/A
B1WY23,2.7297974,0.29940605,-1.2799501,-1.4717817
BKWGSQ,10.996103,5.395758,-7.7534676,-2.7780771
725147,5.4557085,-1.7060161,0.39435625,-1.6454875
BD8DJ7,-6.0202003,-0.6821811,-12.438506,-4.3682814
281874,-2.3603857,-0.751847,2.6542425,-4.447341
BN134B,-10.652942,1.9900799,-9.431869,-1.3578832
271830,14.504695,5.099046,6.6424727,-4.124117
596651,6.5993786,1.5921831,-2.3018718,-5.660033
706271,-0.7659137,3.167963,-3.3824623,-1.8523812
BM8J4C,10.962963,4.813659,5.228758,-4.2253494
482030,-6.5904617,-1.7152548,-3.367579,-8.09905
BF5M0K,3.7081718,-2.8192759,-0.16222,-0.2676785
677062,4.9123764,-1.7383993,-1.4199317,-4.519558
654635,-4.371083,2.5886774,1.4391422,-0.9890616
BWC52Q,10.574806,-7.7677608,0.55907965,-0.46505928
482110,-0.92735887,-1.6960561,2.2893429,-2.1837592
B62G7K,1.0225177,-3.8131058,1.0190606,-0.3435552
682112,2.877605,-2.3776114,-2.219683,-1.1927783
715603,-0.60922503,-5.9029937,-3.1719983,-1.5404582
682150,4.931879,0.7053971,-0.5172014,-2.4679124
BWSW5D,8.841312,-7.2999835,-3.0033112,-3.4701943
282960,-0.32586455,-0.4553318,1.7441034,-3.3197284
282377,9.53505,-10.340333,-1.3810813,-5.851221
283154,-0.7908821,-6.7866383,-1.2842536,-0.2774775
B038WK,-6.3498855,2.979827,-7.2637677,-1.7139375
688143,-0.48533082,-2.5662065,-1.4213622,-2.1631002
BWFGQN,-5.1883936,-2.2916138,-8.2935095,-4.0936413
B42449,-2.8487265,-1.5188158,-15.284377,-1.2623429
630926,20.229387,-1.0985374,2.5889754,1.7648458
637494,4.8354745,-3.749603,-9.059095,0.9170294
BMGJNN,5.3304434,-9.989929,-16.269403,-3.2715797
BF0F5R,8.529484,-9.022081,-2.024895,-3.135872
B58YSC,3.7445664,-4.134619,-3.4952104,-5.8669386
79087,#N/A,#N/A,#N/A,#N/A
76693,#N/A,#N/A,#N/A,#N/A
B030GJ,1.3740063,1.2692332,-7.1117043,-2.9782176
40828,#N/A,#N/A,#N/A,#N/A
B3Q2FJ,-4.3253064,0.47922134,0.73240995,-15.082341
684110,0.3989458,3.3284664,-0.2038002,0.014722347
284225,-2.92328,-0.56194067,2.5187492,-4.209447
BSQCB2,3.7902474,-8.726448,-3.068471,-0.7225871
284204,-2.5140822,-1.3118446,4.71853,-5.5030346
284947,2.401197,-6.94201,-7.1020365,-4.307556
BMD8KX,-0.123631954,2.8966427,1.5693903,-3.068012
BFY8C7,4.5147657,-3.7960112,0.29457808,-4.026556
596233,-1.3364255,7.0194125,-2.4055004,-0.91896653
685085,1.6928315,-2.176398,-6.3159585,-1.8176019
507267,4.1781306,-5.064231,-4.6996593,0.2640009
BQ7ZV0,0.28210878,5.282855,-6.060064,-6.3792763
285368,-0.43726563,-2.8365552,-0.48909783,-2.8391957
635640,-0.58858395,6.4870358,4.0064573,-1.1897624
B0M0C8,4.0947795,-0.08260608,3.2747269,-3.6229134
685856,-6.9022536,-0.2520144,5.208552,-2.8281212
685894,1.144433,-11.49199,2.5390267,-3.004986
685870,2.0323992,-3.2618523,5.281031,-3.2606483
685884,8.62528,-12.844396,1.8496275,-8.737528
656302,2.1107435,-2.1475673,1.9305229,-3.2316506
643189,-5.188644,-1.2956858,3.2841682,-2.3822486
625086,-9.386581,-0.27617216,6.112027,1.022327
685890,0.29745102,-4.2755604,1.7550826,-1.2562335
B3MPN5,-0.40714145,3.0675411,-7.3601723,6.482649
286025,-3.2099664,-1.2665212,-6.009001,-6.04195
685992,1.1888862,1.2905121,1.9866467,-3.5111666
256612,0.95647573,-3.883028,-1.1104226,-4.563248
658248,3.6559343,-0.72283745,-5.569249,0.6206274
B4XRPN,#N/A,#N/A,#N/A,#N/A
BLN9QR,9.879446,-2.742207,-15.937728,6.101656
B3NB1P,5.118084,-2.1670282,2.5134206,11.779881
658508,4.267323,1.9713044,-1.3783395,0.13074875
B1YBT0,20.247496,-2.450043,-14.117205,7.2634697
BYXB1Y,9.49217,-9.9957285,17.167175,-1.6732275
BBD7Q8,5.1048756,-4.9552917,1.2511492,1.6192317
B02GKC,4.238963,-1.137346,3.4289122,-7.7926216
686550,-0.5451858,-4.9254837,2.8072357,-5.872345
280805,-3.2451868,-9.004736,1.2509227,-9.869873
B1VVGZ,2.3149848,-4.0644407,-7.75165,-2.191621
BXDZ9Q,1.7500281,-1.894635,-3.222251,3.556621
718472,-6.0460863,4.0607095,-8.925241,-2.0117402
484652,-0.7028818,-2.6354373,-3.8267672,-3.1809866
BP09MR,1.7746091,29.672707,-3.7769914,0.08172989
686774,3.4243226,-1.5667558,-0.38042068,0.88859797
B67C2G,4.001975,-2.0067096,-0.15182495,-4.7285852
743780,1.0516763,-2.100402,-5.5795193,-3.51305
B083BH,7.2424293,-1.3980567,-1.3486505,-0.74709654
B545MG,-0.50812364,2.5441527,-4.1020393,-3.1988084
553397,0.40689707,-2.5124788,0.017499924,1.7507434
B1JB4K,1.5232682,-1.9250274,-8.551418,2.2749186
BP96PS,-3.2488823,-11.826545,3.36864,-2.5013149
686843,5.673647,-11.05544,0.96833706,-2.0090818
286771,11.13447,0.46594143,-4.2121468,0.628078
286816,-9.146702,2.7279377,-3.509593,-3.738737
688380,-6.0096207,7.07556,-5.973357,-3.8229704
674429,-6.047535,-6.049508,2.7538776,-5.127692
B94Q9V,-0.22955537,-0.3706634,2.9722333,-4.268062
270233,-0.14758706,-3.0755818,2.2675514,-8.350092
687326,5.815518,-2.108562,-5.7440224,-0.965327
687010,3.4976125,5.4547787,1.75035,-1.2459576
645168,2.6397347,-9.640956,-5.8160725,-0.48821568
B3QX5G,-6.596875,0.008654594,0.8617759,2.7900577
686993,-0.5547166,-8.168912,-2.4281502,-2.1306336
B73XCZ,7.0378304,-7.3463383,-4.530114,-1.9488275
B04BGQ,4.666829,-3.8571596,-1.7613292,-2.6567817
629049,1.9487143,0.026869774,-2.9854596,-0.7446885
688910,4.27078,-3.6481798,-2.5431514,-4.3022275
212211,5.6308627,-3.79802,-4.3845773,-12.389124
687044,2.6591182,-3.337884,2.0404935,-1.1331737
B4MGD8,16.292131,-2.4657547,7.6696157,20.212769
225910,-28.885454,-2.433288,-1.5044749,-5.391425
B01NPJ,-3.6236465,-1.2322426,-3.9144218,-1.6533971
612148,0.05699396,-4.166639,-7.7919903,1.0441303
B611LV,3.2334566,-1.7238259,-7.1884575,-0.2619028
B6Z1L7,4.535222,-9.720814,0.55230856,-4.2690334
610115,6.592071,-15.195722,0.3475666,-0.41652918
87823,#N/A,#N/A,#N/A,#N/A
BJMY6G,3.476739,-0.37354827,4.329586,-6.759864
686930,6.8059564,1.1631012,1.8271208,-2.066809
B62B7C,-1.5812159,-1.6416609,2.0275712,1.5462279
BWFGD6,-5.9987426,-7.5272202,2.1267772,-3.8086414
B0190C,-1.0306776,5.755353,-11.084599,-5.6833744
287932,8.611107,-7.0771575,0.7154703,6.3676834
BYQRFY,-2.5305092,0.4185319,-0.91823936,-42.042923
B97C73,-1.595372,0.46664476,-1.6925693,-2.1714807
763439,-0.47460794,4.7014356,-5.9951425,-5.1333485
250347,-3.7037075,-1.6121864,-5.5683017,-7.7648163
288140,3.174603,3.4086347,-5.605352,-11.052286
595937,1.3774991,-1.0576248,-4.002219,-5.6464195
B6XFBX,6.406331,-3.3831358,-6.6563487,-1.1103868
B7VG6L,2.1950245,0.440228,0.49238205,-0.6428361
573252,-0.23440719,-0.53180456,2.1363735,-6.38122
686839,-0.20228624,0.17780066,-2.573657,1.170063
473249,1.6027093,-3.3546925,-2.9640555,-2.2007704
599933,-1.2673616,-2.4937809,-7.205534,-0.51594377
597838,0.6279588,0.38093328,-3.31133,3.5036922
608728,2.4691105,-3.6560893,-1.8018126,-2.2954583
238109,0.11886358,-3.4061074,-0.3209412,-4.0395317
714789,1.0380268,-2.8646052,1.0788441,9.315634
690461,2.0832062,1.3751864,-2.030599,0.34435987
753851,5.290282,-0.2945304,-1.5452027,-0.58701634
BMMV2K,-0.15086532,1.4865279,-7.5151978,10.793173
BFZYWR,-0.73170066,1.9900441,-5.411768,4.1666627
288418,-4.6390295,1.350081,0.4361868,-3.4249067
B01BN5,3.6782146,1.250124,-2.059275,-2.748537
688507,3.1332254,3.0644298,-0.254637,-1.971519
BLGZ98,-2.771753,2.503705,-1.8299341,0.11702776
B616C7,-13.733286,-11.096865,-0.5868435,-13.36152
288540,0.041234493,1.3675809,-0.96916556,-1.7656207
288593,-1.3731062,-7.5576305,-1.0252714,2.0032406
BDRXBF,-1.7029822,-4.056692,4.048693,-2.7099967
B0300P,4.682362,-5.092531,2.8271437,3.2276154
BYTBHS,0.90231895,0.5265951,-3.212911,-1.4662623
416279,3.186345,-7.5420322,-0.4636109,-4.0632606
288690,2.5359273,-0.96217394,-1.1285543,-1.4894605
BFXPTB,2.2580147,0.20353794,-6.023133,-1.8837929
B0J4PP,0.5577326,-5.8356047,-5.7212114,-1.7494023
BN71RB,7.1299553,-0.26878715,-3.1544209,-4.644847
690355,-7.5778723,-1.6622603,0.509572,-2.3197412
B2Q4CR,5.3471804,15.022612,2.660048,2.09136
613934,2.0928502,-5.9108677,-10.802728,-2.0731688
298930,1.1890173,-4.841918,-1.4197111,-2.2803366
B8KH5G,3.381598,0.6665468,1.2804031,2.8086185
689516,-1.7486274,-1.1674345,5.8640957,-3.9186
689520,1.7879605,-0.53013563,2.7558684,-1.946348
651312,-0.1740396,-1.0344326,0.09561777,1.0777831
667979,-1.1136055,1.6472459,3.9797664,-3.6307096
689540,-1.3391018,-3.958404,18.856966,-5.327511
689567,3.5450459,3.8201928,0.19614697,-1.946348
689544,0.67278147,7.026267,-1.4681697,5.326283
689654,-3.6788166,-0.6753504,3.814602,-2.982986
BGM5R2,-4.005271,4.03322,-5.284852,1.4264464
B05L89,-6.8606853,-4.316783,-3.9355278,-3.5258949
689702,5.202496,6.103599,2.8487563,-1.0265231
BJRFW2,-2.1200895,9.546757,-8.458418,0.15507936
689714,1.1410117,0.74908733,4.3637633,-2.7009666
289710,-1.5155315,1.437068,-4.2285147,-5.884224
289722,1.1213183,-1.6639411,-0.56072474,-0.9859204
B0XPSB,3.0894518,-3.2142937,-6.247634,2.737403
689721,3.409195,-1.9856989,3.7014842,-1.8373966
690028,5.690372,1.9909143,3.9399028,-1.0639787
B15C55,2.8256893,-0.84943175,7.4868917,0.7946968
689746,-4.5835614,1.476419,1.8424749,-2.7227879
B10LQP,6.4865828,-3.594017,-16.523653,-11.969704
B3QJ0H,6.510186,-2.9419065,8.112347,4.506755
689996,5.814159,8.377588,1.7220616,-1.0818958
690054,1.0623813,1.1657953,5.4976225,-2.4472594
690064,0.7181287,-8.991194,2.2879243,-0.8149564
690058,1.9587159,-2.7613819,0.03980398,-3.2853186
290033,-10.844684,-0.35051107,0.5510092,-2.5163293
BD8FDD,1.3867497,6.1324596,-16.972166,-0.87483525
BJXMVK,-2.2298217,5.3233147,-10.28235,-9.97724
BK9ZQ9,-5.26163,2.8013706,-4.0531816,-6.0447335
B11FJK,-2.4068415,-3.477025,-1.7972112,-4.679412
BYMWL8,-2.4967134,-0.86452365,-3.5191894,-2.7555585
620088,4.6150446,-5.261737,-0.3491044,0.39680004
276950,-2.6276171,0.66417456,0.33906698,-1.1842191
632195,7.584429,-5.2471695,-4.2321563,4.7261715
B61JC6,4.718864,-3.80314,-0.5137086,-0.9106159
612528,7.3971987,-6.4328194,2.2667885,1.4059186
BDDRN3,5.408311,-10.627198,-7.296443,-4.5197906
290395,-1.0467172,2.871406,-3.9280295,0.46693087
BYM8TY,4.316902,-6.4524174,-5.228299,-2.1018684
BKP728,-1.3603985,-4.6269894,1.4684677,-4.991162
BXDZ97,-4.7241745,-5.8041277,-1.736176,
690580,1.8399835,2.8934598,-8.96399,3.9410114
B0MKZN,3.18681,2.213335,0.46777725,-1.2035191
B03MYN,-8.464789,-5.768466,-6.7649245,-5.585563
B03MYP,5.5348396,-3.3400714,-0.61048865,4.829335
B03MYS,-4.1551113,-7.542676,-0.138551,-0.22528172
B03MYT,-5.8269024,-2.9613078,8.301473,-8.439827
B03MXR,-4.1445255,-1.7448604,6.355548,0.9160638
BD6P5Q,-7.004243,3.17564,-3.9706707,-8.926535
BFLR86,-5.9675813,-18.23293,1.5911818,0.18393993
290964,-4.640579,-1.52511,-7.803196,2.415669
290973,-5.244446,-0.9028852,-2.5118113,-1.8541873
273603,1.2551427,-1.3998806,1.5032887,-4.465866
BK6N34,-4.264039,-6.444192,-17.185514,2.1083355
B1L3CS,11.088144,-13.368994,15.08038,9.92713
BRJL17,2.7129412,0.21282434,-0.36112666,-1.2300789
559699,0.44178963,-15.262169,-5.6052566,-2.4009287
272791,-4.5100393,-2.537465,-5.9387326,-8.652359
291011,4.0884495,3.1838655,9.88338,-6.3609123
B28TS4,-13.347149,1.658845,-1.8573582,-2.3886323
B0FHTN,9.108627,6.445813,-8.583665,-11.715031
B01GZF,-1.358074,-0.7025957,-7.0350466,-1.6475081
BF4446,3.8454413,-1.7811537,9.105182,-3.0685008
B29MKF,3.8591623,-5.733925,-4.3734846,-0.72645545
670039,-0.39237738,-3.5492837,-2.2943497,0.7279396
BFYM46,-4.039383,2.8595686,-1.3347387,-4.7857466
691148,1.3382554,0.1581788,-1.8181086,1.6229153
BYMXPS,4.1290164,15.714443,-7.2865305,-5.7386637
B10RZP,-3.2811403,3.0569673,-4.8404336,2.6756287
613772,1.467967,2.907753,-3.0284286,0.6732464
291473,-7.4449596,0.5096078,-2.00606,-0.004273653
BZ6CZ4,4.389739,7.9602957,-10.07424,-1.048094
435413,-3.1235278,1.1873484,-0.62913895,-0.7407367
691662,4.3400645,0.17244816,0.8607149,-0.432235
691678,4.281366,-4.355848,-1.6403735,-2.5138676
251738,-3.9317012,-0.20009279,-0.033336878,-3.8311481
213478,-6.4207435,-2.3759544,-6.653607,0.58790445
BYWFSB,-2.9312134,-0.12611747,-5.78593,-0.9929836
B39J2M,3.1582355,1.2416005,-6.6562057,-0.24529696
291776,0.06798506,-2.8461635,-1.7559707,-2.3783982
BLFDXH,5.6777477,-31.81026,-13.657588,-12.2721195
292378,-2.9921412,-2.456963,4.3009877,-7.8236637
BNZGVV,2.5433898,-3.5532057,-6.43481,-7.74796
691951,5.346298,-5.4460406,5.7489634,-7.7953577
691684,5.133021,-0.34026504,-1.8499553,1.7150879
B0L0W3,3.14852,-1.2220621,-4.880321,0.65733194
505125,3.4646153,-1.3451755,-4.2368293,-0.80639124
BL53QN,17.230522,-54.54762,11.823523,0.12010336
617149,0.29828548,16.890013,0.746727,0.99806786
292868,-0.5673468,-0.042009354,-8.4423065,-4.7270117
295419,-1.2570202,-4.5880795,-2.2387505,1.3760924
219628,9.3483925,-3.1430185,-6.215328,-0.766021
BDC5ST,6.9099307,2.218449,-1.4876425,-0.67887306
204136,-1.3793051,-2.7093947,15.877283,8.180499
610967,3.9160848,-3.6841393,1.1851311,-1.212877
BYZWMR,-0.35409927,-0.2204299,-10.825157,-5.149788
613604,7.297015,-19.384558,-4.602689,-1.7589331
BFH3N8,-4.786438,-1.1895239,-3.8966715,-1.098007
292792,2.7449608,-3.44041,2.5562644,-5.0265017
692737,3.1471968,-2.572018,5.3763747,-0.6771326
BL6V04,6.9401503,3.954196,-23.97517,12.971485
403187,1.1428833,-2.8284252,-5.5792513,-4.5936403
466160,3.5657883,-9.340721,-12.24668,5.2118897
214292,0.2725482,-4.0337143,-3.7159324,-13.194073
B4P9W9,-4.1541395,-4.967099,-9.13012,-3.1101644
209057,2.8019905,-0.18644929,4.2548656,-10.807169
293103,4.81112,-2.8393626,-7.0602474,1.0354161
BN4MYF,-11.473042,-9.676552,-7.6676726,
BMWS3X,6.4981937,11.356783,-3.678608,0.48638582
BPBLV8,7.140863,-3.942418,-7.258177,-8.141529
BYWH07,0.7657528,-0.65698624,-2.9855728,0.43799877
BY7QXS,3.0745268,-2.6754916,-1.9357204,-1.7917275
B1XH02,-0.17207861,0.5659342,-2.3297787,0.21058321
B1Z764,-5.2126226,0.41760206,0.16393661,1.8116951
B3N0H1,5.6234717,11.141312,-3.9164484,8.345116
B2PZN0,-0.10038614,-1.5851557,-4.8374233,2.3826718
BZ8VJQ,2.6444197,-7.663417,6.394887,-1.3017774
483477,0.83556175,-1.0176837,0.088727474,-4.524684
B23SN6,-4.461968,-0.4471779,-6.8585753,-0.1294136
B65B4D,0.93318224,-2.4555445,-3.6060393,-0.18352866
BH4HKS,4.8571706,-3.2046556,-2.519542,-6.9107475
494340,9.927071,0.7625103,-4.1659117,-2.6412606
549716,2.615416,2.19177,-1.7569542,-4.4078827
B96HCH,6.602669,3.4614682,-2.9801965,-2.975142
B1QH83,1.4097929,1.5453696,-1.5972018,-5.199975
BBJPFY,4.0212274,-4.8487005,-5.173522,-4.8272967
293363,-3.2621264,-4.4940767,-4.93412,-5.562341
293120,-4.7553897,-1.0948896,-1.3987958,0.7072687
B826YT,-0.07376075,4.5366883,-3.664726,-5.2773533
209364,-1.2624383,-2.1081686,3.4441233,-2.1774352
238086,-2.679485,-0.1234591,-4.07775,0.13818741
BW1YVH,0.8051276,6.133151,-2.0134568,-5.0546885
BTN1Y4,-4.850751,-1.0002315,3.7500024,-6.8950357
293692,-19.486666,-1.0096252,-1.875943,-2.4671674
227072,-4.5746803,-2.6838303,-1.2003899,-5.614275
693233,-2.414441,0.87155104,3.0434728,-7.10721
B2Q14Z,3.195846,4.1700006,-2.020198,3.6444068
BM8JYX,-1.9889534,1.9718289,-2.203852,-11.764706
452518,6.4322352,-2.1556199,-4.295665,-8.758521
682180,0.84118843,-5.516815,-2.7653396,0.06940365
293766,-2.1532595,-2.398324,-1.6176164,4.399729
293768,-0.458771,-2.2901177,8.220577,2.219665
BQXZP6,-10.308743,-13.359523,-13.997925,-9.726625
294514,-2.1331072,-1.82724,-3.6607385,-0.21955371
BYY8XK,1.4301181,2.1433473,0.6096959,-3.7795722
294542,2.6907682,-3.0926466,-11.662954,-7.8538837
674395,13.367546,-3.2779992,-6.529969,2.5773525
BGHWHF,11.412966,-8.141881,-10.458321,7.8541875
B3CF1G,0.6387234,-0.6800473,-0.13225675,0.60732365
264910,-2.274865,-4.2873144,2.6816368,-5.8480797
BYVYHH,-0.29422045,-0.06784797,-2.620852,-4.3501196
739011,-0.3739655,0.92719793,-6.667918,-2.4548352
694883,-4.860121,-1.9494712,0.3139019,-1.835072
295109,1.5960813,-5.7668686,3.0439854,1.1043429
695799,0.023078918,-2.2984922,4.035163,-4.278141
295048,-1.4066994,-0.44721365,-2.7677298,-9.92366
295469,-2.8058171,-1.6820848,12.021864,7.298827
B1F76F,0.4117608,0.23585558,1.1933088,-11.882228
295573,0.3687024,-3.351897,-0.122344494,0.87513924
607614,2.4555206,-1.9811928,-0.23782253,-3.4291387
BDFM1K,-1.5981197,-2.1459818,-0.12472868,-1.1563838
BYR091,-4.4362664,-12.996256,7.8134537,-1.7651737
295893,-2.7899742,-3.5625339,-2.620089,-0.7225394
BLLHKZ,6.292689,1.8770933,-2.4307013,0.54324865
643557,20.804703,-7.047826,-4.5996904,1.9807458
BF0GWS,-0.90275407,3.9645195,-1.6608238,-2.1180153
BF13KN,5.4209113,-10.348463,-1.942569,-6.339675
296038,-4.0446043,-4.254532,5.272138,4.429865
B1KJJ4,2.3625374,-2.7516246,-5.559558,-3.4045339
296718,1.6958952,-5.126798,6.940794,-2.3076832
BDB6Q2,-3.5709083,-3.1388223,-1.0983884,-9.49071
B17KC6,3.3950448,-4.1935625,-2.4570942,-0.68370104
B56LHP,1.5482426,-0.69351196,0.82644224,-14.139766
696651,4.6915054,-0.62147975,1.4890909,-3.7470758
620605,-2.033472,-4.114789,-5.2439394,-5.3097844
BZ8GX8,4.543793,-3.498876,-8.679283,-3.3137143
BF4QXG,-0.001978874,-5.945903,-3.1312644,3.3065438
BFZCHN,-5.394024,-1.0562837,-4.651475,-9.0624275
567151,1.0283709,-2.0751655,-2.8400838,-0.84791183
697972,-3.7597716,-5.744982,0.6995559,-4.8634233
698123,-4.494113,-3.9765596,-1.004523,-4.071331
B06KZ9,-6.658852,2.8278828,-9.071088,-1.4792979
BGHWH9,-5.829424,1.6994596,2.3636937,-10.168475
B8K6ZD,-8.941788,-3.784448,-8.340586,0.27651787
BNFWR4,2.9787064,-3.3289433,-0.7691145,4.70798
B0P6L8,5.230558,-2.0898283,-0.5144954,-3.9293468
B8KF9B,-0.46960115,0.33769608,-4.961002,-2.866882
BHR3R2,1.7809987,-8.157671,-3.7276149,-4.4574795
BGHH0L,1.5931606,2.4960756,-11.921703,1.8587708
BL6B9P,8.4978695,2.9735684,-16.039055,5.6230426
296381,-4.8287272,-0.045257807,-5.9307632,-3.715837
261480,-0.3624618,1.9293904,-0.24570227,-1.3997316
B8P4LP,6.973219,-5.38488,-10.213715,-3.5452306
BG0ZMJ,6.360209,-0.54308176,-9.058696,4.9806833
B59GZJ,6.522298,3.4519076,-2.5276065,-3.2688677
B05NXN,6.814742,1.0271788,-1.0652721,5.737722
BGQYNN,12.520779,4.3451667,-2.916783,-1.0134339
B3P2CN,-2.6456952,-1.5256345,5.850935,-4.9250007
BZ04KX,21.291685,-0.002551079,-2.5536895,3.0929327
698438,3.6826134,-6.543064,0.16185045,-0.98946095
698511,8.358741,-2.787733,0.9162903,-1.0629833
664238,2.8285146,1.5851378,2.6780605,-6.258464
698526,-8.971667,1.3390183,4.0158987,-4.015893
698556,-2.4429142,-3.1304657,2.3168802,-0.06619692
B128CF,-4.5639515,-6.715286,1.6530633,
698758,-4.3514132,-5.782974,2.8491378,-1.1370003
610989,11.3108635,1.1629224,-4.285592,-1.3316453
775125,2.6781678,-0.026714802,-2.4335086,-2.6337624
698604,3.731501,-3.7119567,-1.564151,-3.6779761
BL6CR2,11.807919,-6.0176077,-3.9174378,-2.2379816
BD9GZX,13.237869,-0.49881935,-9.885323,-3.256613
698642,0.018167496,6.2871456,1.8182755,-5.529255
642411,-1.1533141,-7.2484074,-2.7859569,-2.6068926
BNR5PB,5.5610538,1.2729168,-4.6672163,-3.4175992
698833,1.7876029,-1.5681148,-5.3538504,1.1455417
BYW428,7.3536873,-2.2631168,-3.8038254,2.1505356
209887,-0.80652833,-2.2185624,-1.3844967,-4.403597
